table_database;table_schema;table_name;column_name;data_type
reference;ctr;vw_fc_rapportageperiode;ty_instrumentkoers;NVARCHAR
reference;ctr;vw_fc_rapportageperiode;an_toegestane_ouderdom_instrumentkoers_in_maanden;DECIMAL
reference;ctr;vw_fc_rapportageperiode;an_werkdagen_effectenkoerswijzigingen_toestaan;DECIMAL
reference;ctr;vw_aml_iban_cash_moneyservices;meta_id_user;NVARCHAR
reference;ctr;vw_aml_iban_cash_moneyservices;meta_dt_load;SMALLDATETIME
reference;ctr;vw_aml_iban_cash_moneyservices;meta_id_hash;NVARCHAR
reference;ctr;vw_aml_iban_cash_moneyservices;meta_cd_source;NVARCHAR
reference;ctr;vw_aml_iban_cash_moneyservices;meta_dt_valid_from;DATE
reference;ctr;vw_aml_iban_cash_moneyservices;meta_dt_valid_to;DATE
reference;ctr;vw_aml_iban_cash_moneyservices;nr_iban;NVARCHAR
reference;ctr;vw_calc_type_waarde_tegenrekening;meta_id_user;NVARCHAR
reference;ctr;vw_calc_type_waarde_tegenrekening;meta_dt_load;SMALLDATETIME
reference;ctr;vw_calc_type_waarde_tegenrekening;meta_id_hash;NVARCHAR
reference;ctr;vw_calc_type_waarde_tegenrekening;meta_cd_source;NVARCHAR
reference;ctr;vw_calc_type_waarde_tegenrekening;meta_dt_valid_from;DATE
reference;ctr;vw_calc_type_waarde_tegenrekening;meta_dt_valid_to;DATE
reference;ctr;vw_calc_type_waarde_tegenrekening;cd_waarde;NVARCHAR
reference;ctr;vw_via_fiscusxml_bestandtype;meta_id_user;NVARCHAR
reference;ctr;vw_via_fiscusxml_bestandtype;meta_dt_load;SMALLDATETIME
reference;ctr;vw_via_fiscusxml_bestandtype;meta_id_hash;NVARCHAR
reference;ctr;vw_via_fiscusxml_bestandtype;meta_cd_source;NVARCHAR
reference;ctr;vw_via_fiscusxml_bestandtype;meta_dt_valid_from;DATE
reference;ctr;vw_via_fiscusxml_bestandtype;meta_dt_valid_to;DATE
reference;ctr;vw_via_fiscusxml_bestandtype;cd_dealsubtype_1;NVARCHAR
reference;ctr;vw_via_fiscusxml_bestandtype;is_lensageg;BOOLEAN
reference;ctr;vw_via_fiscusxml_bestandtype;is_rensageg;BOOLEAN
reference;ctr;vw_via_fiscusxml_bestandtype;is_dividweb;BOOLEAN
reference;ctr;vw_via_fiscusxml_bestandtype;is_esrr;BOOLEAN
reference;ctr;vw_via_fiscusxml_bestandtype;nm_toelichting;NVARCHAR
reference;ctr;vw_via_fiscusxml_bestandtype;is_ewnlsgeg;BOOLEAN
reference;ctr;vw_bfc_belgie_crs_fatca_landen;meta_id_user;NVARCHAR
reference;ctr;vw_bfc_belgie_crs_fatca_landen;meta_dt_load;SMALLDATETIME
reference;ctr;vw_bfc_belgie_crs_fatca_landen;meta_id_hash;NVARCHAR
reference;ctr;vw_bfc_belgie_crs_fatca_landen;meta_cd_source;NVARCHAR
reference;ctr;vw_bfc_belgie_crs_fatca_landen;meta_dt_valid_from;DATE
reference;ctr;vw_bfc_belgie_crs_fatca_landen;meta_dt_valid_to;DATE
reference;ctr;vw_bfc_belgie_crs_fatca_landen;dwh_countrycode;NVARCHAR
reference;ctr;vw_bfc_belgie_crs_fatca_landen;dwh_countryname;NVARCHAR
reference;ctr;vw_bfc_belgie_crs_fatca_landen;fatca_crs_countrycode;NVARCHAR
reference;ctr;vw_bfc_belgie_crs_fatca_landen;fatca_crs_countryname;NVARCHAR
reference;ctr;vw_bfc_belgie_crs_fatca_landen;is_crs_te_rapp;INT
reference;ctr;vw_bfc_belgie_crs_fatca_landen;is_fatca_te_rapp;INT
reference;ctr;vw_dgs_bericht;meta_id_user;NVARCHAR
reference;ctr;vw_dgs_bericht;meta_dt_load;SMALLDATETIME
reference;ctr;vw_dgs_bericht;meta_id_hash;NVARCHAR
reference;ctr;vw_dgs_bericht;meta_cd_source;NVARCHAR
reference;ctr;vw_dgs_bericht;meta_dt_valid_from;DATE
reference;ctr;vw_dgs_bericht;meta_dt_valid_to;DATE
reference;ctr;vw_dgs_bericht;bericht_id;NVARCHAR
reference;ctr;vw_dgs_bericht;versienummer;VARCHAR
reference;ctr;vw_dgs_bericht;soortbestand;VARCHAR
reference;ctr;vw_dgs_bericht;aanleveringnummer;INT
reference;ctr;vw_dgs_bericht;volgnummerdeellevering;INT
reference;ctr;vw_dgs_bericht;aantaldeelleveringen;INT
reference;ctr;vw_dgs_bericht;codeproduktie;VARCHAR
reference;ctr;vw_dgs_bericht;vergunningnummer;VARCHAR
reference;ctr;vw_dgs_bericht;naam;VARCHAR
reference;ctr;vw_dgs_bericht;adres;VARCHAR
reference;ctr;vw_dgs_bericht;plaats;VARCHAR
reference;ctr;vw_dgs_bericht;kvknummerbron;VARCHAR
reference;ctr;vw_dgs_bericht;administratieidentificatie;VARCHAR
reference;ctr;vw_dgs_bericht;ty_bericht;NVARCHAR
reference;ctr;vw_via_fiscusxml_segment;meta_id_user;NVARCHAR
reference;ctr;vw_via_fiscusxml_segment;meta_dt_load;SMALLDATETIME
reference;ctr;vw_via_fiscusxml_segment;meta_id_hash;NVARCHAR
reference;ctr;vw_via_fiscusxml_segment;meta_cd_source;NVARCHAR
reference;ctr;vw_via_fiscusxml_segment;meta_dt_valid_from;DATE
reference;ctr;vw_via_fiscusxml_segment;meta_dt_valid_to;DATE
reference;ctr;vw_via_fiscusxml_segment;id_segment;NVARCHAR
reference;ctr;vw_via_fiscusxml_segment;is_actief;BOOLEAN
reference;ctr;vw_via_fiscusxml_segment;nm_toelichting;NVARCHAR
reference;ctr;vw_csd_category;meta_id_user;NVARCHAR
reference;ctr;vw_csd_category;meta_dt_load;SMALLDATETIME
reference;ctr;vw_csd_category;meta_id_hash;NVARCHAR
reference;ctr;vw_csd_category;meta_cd_source;NVARCHAR
reference;ctr;vw_csd_category;meta_dt_valid_from;DATE
reference;ctr;vw_csd_category;meta_dt_valid_to;DATE
reference;ctr;vw_csd_category;category;NVARCHAR
reference;ctr;vw_csd_category;type;NVARCHAR
reference;ctr;vw_csd_category;category_sort_order;TINYINT
reference;ctr;vw_csd_category;type_sort_order;TINYINT
reference;ctr;vw_bfc_belgie_crs_fatca_transactie_type;meta_id_user;NVARCHAR
reference;ctr;vw_bfc_belgie_crs_fatca_transactie_type;meta_dt_load;SMALLDATETIME
reference;ctr;vw_bfc_belgie_crs_fatca_transactie_type;meta_id_hash;NVARCHAR
reference;ctr;vw_bfc_belgie_crs_fatca_transactie_type;meta_cd_source;NVARCHAR
reference;ctr;vw_bfc_belgie_crs_fatca_transactie_type;meta_dt_valid_from;DATE
reference;ctr;vw_bfc_belgie_crs_fatca_transactie_type;meta_dt_valid_to;DATE
reference;ctr;vw_bfc_belgie_crs_fatca_transactie_type;cd_boekingsvorm;NVARCHAR
reference;ctr;vw_bfc_belgie_crs_fatca_transactie_type;soort_transactie;NVARCHAR
reference;ctr;vw_bfc_belgie_crs_fatca_transactie_type;crs_payment_type;NVARCHAR
reference;ctr;vw_bfc_belgie_crs_fatca_transactie_type;fatca_payment_type;NVARCHAR
reference;ctr;vw_bfc_belgie_crs_fatca_transactie_type;is_crs_te_rapp;INT
reference;ctr;vw_bfc_belgie_crs_fatca_transactie_type;is_fatca_te_rapp;INT
reference;ctr;vw_bfc_belgie_crs_fatca_transactie_type;extra_criteria;NVARCHAR
reference;ctr;vw_dgs_product_filter_dealsubtype;meta_id_user;NVARCHAR
reference;ctr;vw_dgs_product_filter_dealsubtype;meta_dt_load;SMALLDATETIME
reference;ctr;vw_dgs_product_filter_dealsubtype;meta_id_hash;NVARCHAR
reference;ctr;vw_dgs_product_filter_dealsubtype;meta_cd_source;NVARCHAR
reference;ctr;vw_dgs_product_filter_dealsubtype;meta_dt_valid_from;DATE
reference;ctr;vw_dgs_product_filter_dealsubtype;meta_dt_valid_to;DATE
reference;ctr;vw_dgs_product_filter_dealsubtype;cd_dealsubtype_1;NVARCHAR
reference;ctr;vw_dgs_product_filter_dealsubtype;nm_toelichting;NVARCHAR
reference;ctr;vw_via_fiscusxml_segment_product;meta_id_user;NVARCHAR
reference;ctr;vw_via_fiscusxml_segment_product;meta_dt_load;SMALLDATETIME
reference;ctr;vw_via_fiscusxml_segment_product;meta_id_hash;NVARCHAR
reference;ctr;vw_via_fiscusxml_segment_product;meta_cd_source;NVARCHAR
reference;ctr;vw_via_fiscusxml_segment_product;meta_dt_valid_from;DATE
reference;ctr;vw_via_fiscusxml_segment_product;meta_dt_valid_to;DATE
reference;ctr;vw_via_fiscusxml_segment_product;id_segment;NVARCHAR
reference;ctr;vw_via_fiscusxml_segment_product;id_product;NVARCHAR
reference;ctr;vw_via_fiscusxml_segment_product;nm_toelichting;NVARCHAR
reference;ctr;vw_csd_constant_values;meta_id_user;NVARCHAR
reference;ctr;vw_csd_constant_values;meta_dt_load;SMALLDATETIME
reference;ctr;vw_csd_constant_values;meta_id_hash;NVARCHAR
reference;ctr;vw_csd_constant_values;meta_cd_source;NVARCHAR
reference;ctr;vw_csd_constant_values;meta_dt_valid_from;DATE
reference;ctr;vw_csd_constant_values;meta_dt_valid_to;DATE
reference;ctr;vw_csd_constant_values;cd_si_brnchid;NVARCHAR
reference;ctr;vw_csd_constant_values;cd_sir_ccy;NVARCHAR
reference;ctr;vw_csd_constant_values;nm_si_nm;NVARCHAR
reference;ctr;vw_csd_constant_values;nm_si_phnenb;NVARCHAR
reference;ctr;vw_csd_constant_values;nm_si_emailadr;NVARCHAR
reference;ctr;vw_csd_constant_values;nm_si_fctn;NVARCHAR
reference;ctr;vw_csd_constant_values;cd_si_ctry;NVARCHAR
reference;ctr;vw_bfc_belgie_manual_overruled_transactions;meta_id_user;NVARCHAR
reference;ctr;vw_bfc_belgie_manual_overruled_transactions;meta_dt_load;SMALLDATETIME
reference;ctr;vw_bfc_belgie_manual_overruled_transactions;meta_id_hash;NVARCHAR
reference;ctr;vw_bfc_belgie_manual_overruled_transactions;meta_cd_source;NVARCHAR
reference;ctr;vw_bfc_belgie_manual_overruled_transactions;meta_dt_valid_from;DATE
reference;ctr;vw_bfc_belgie_manual_overruled_transactions;meta_dt_valid_to;DATE
reference;ctr;vw_bfc_belgie_manual_overruled_transactions;reporting_year;INT
reference;ctr;vw_bfc_belgie_manual_overruled_transactions;soort_transactie;NVARCHAR
reference;ctr;vw_bfc_belgie_manual_overruled_transactions;transactienummer;NVARCHAR
reference;ctr;vw_bfc_belgie_manual_overruled_transactions;crs_payment_type;NVARCHAR
reference;ctr;vw_bfc_belgie_manual_overruled_transactions;fatca_payment_type;NVARCHAR
reference;ctr;vw_bfc_belgie_manual_overruled_transactions;bruto_bedrag_oorspronkelijke_valuta;DECIMAL
reference;ctr;vw_bfc_belgie_manual_overruled_transactions;cd_valuta;NVARCHAR
reference;ctr;vw_dgs_product_filter_id;meta_id_user;NVARCHAR
reference;ctr;vw_dgs_product_filter_id;meta_dt_load;SMALLDATETIME
reference;ctr;vw_dgs_product_filter_id;meta_id_hash;NVARCHAR
reference;ctr;vw_dgs_product_filter_id;meta_cd_source;NVARCHAR
reference;ctr;vw_dgs_product_filter_id;meta_dt_valid_from;DATE
reference;ctr;vw_dgs_product_filter_id;meta_dt_valid_to;DATE
reference;ctr;vw_dgs_product_filter_id;id_product;NVARCHAR
reference;ctr;vw_dgs_product_filter_id;nm_toelichting;NVARCHAR
reference;ctr;vw_calc_ifrs9_investment_model_mev_usage;meta_id_user;NVARCHAR
reference;ctr;vw_calc_ifrs9_investment_model_mev_usage;meta_dt_load;SMALLDATETIME
reference;ctr;vw_calc_ifrs9_investment_model_mev_usage;meta_id_hash;NVARCHAR
reference;ctr;vw_calc_ifrs9_investment_model_mev_usage;meta_cd_source;NVARCHAR
reference;ctr;vw_calc_ifrs9_investment_model_mev_usage;meta_dt_valid_from;DATE
reference;ctr;vw_calc_ifrs9_investment_model_mev_usage;meta_dt_valid_to;DATE
reference;ctr;vw_calc_ifrs9_investment_model_mev_usage;an_version;DECIMAL
reference;ctr;vw_calc_ifrs9_investment_model_mev_usage;cd_treasury_class;NVARCHAR
reference;ctr;vw_calc_ifrs9_investment_model_mev_usage;cd_mev_component;NVARCHAR
reference;ctr;vw_calc_ifrs9_investment_model_mev_usage;cd_first_mev;NVARCHAR
reference;ctr;vw_calc_ifrs9_investment_model_mev_usage;an_first_mev_lag;DECIMAL
reference;ctr;vw_calc_ifrs9_investment_model_mev_usage;cd_second_mev;NVARCHAR
reference;ctr;vw_calc_ifrs9_investment_model_mev_usage;an_second_mev_lag;DECIMAL
reference;ctr;vw_calc_ifrs9_investment_model_mev_usage;rt_coefficient;DECIMAL
reference;ctr;vw_filter;meta_id_user;NVARCHAR
reference;ctr;vw_filter;meta_dt_load;SMALLDATETIME
reference;ctr;vw_filter;meta_id_hash;NVARCHAR
reference;ctr;vw_filter;meta_cd_source;NVARCHAR
reference;ctr;vw_filter;meta_dt_valid_from;DATE
reference;ctr;vw_filter;meta_dt_valid_to;DATE
reference;ctr;vw_filter;nm_doeldatabase;NVARCHAR
reference;ctr;vw_filter;nm_filter;NVARCHAR
reference;ctr;vw_filter;nm_type;NVARCHAR
reference;ctr;vw_filter;nm_waarde;NVARCHAR
reference;ctr;vw_filter;nm_omschrijving;NVARCHAR
reference;ctr;vw_via_fjo_instrument_volgorde;meta_id_user;NVARCHAR
reference;ctr;vw_via_fjo_instrument_volgorde;meta_dt_load;SMALLDATETIME
reference;ctr;vw_via_fjo_instrument_volgorde;meta_id_hash;NVARCHAR
reference;ctr;vw_via_fjo_instrument_volgorde;meta_cd_source;NVARCHAR
reference;ctr;vw_via_fjo_instrument_volgorde;meta_dt_valid_from;DATE
reference;ctr;vw_via_fjo_instrument_volgorde;meta_dt_valid_to;DATE
reference;ctr;vw_via_fjo_instrument_volgorde;cd_instrument_vorm;NVARCHAR
reference;ctr;vw_via_fjo_instrument_volgorde;bd_sorteervolgorde;DECIMAL
reference;ctr;vw_via_fjo_instrument_volgorde;nm_toelichting;NVARCHAR
reference;ctr;vw_risk_credit_cycle_plan_categorie;meta_id_user;NVARCHAR
reference;ctr;vw_risk_credit_cycle_plan_categorie;meta_dt_load;SMALLDATETIME
reference;ctr;vw_risk_credit_cycle_plan_categorie;meta_id_hash;NVARCHAR
reference;ctr;vw_risk_credit_cycle_plan_categorie;meta_cd_source;NVARCHAR
reference;ctr;vw_risk_credit_cycle_plan_categorie;meta_dt_valid_from;DATE
reference;ctr;vw_risk_credit_cycle_plan_categorie;meta_dt_valid_to;DATE
reference;ctr;vw_risk_credit_cycle_plan_categorie;nr_credit_cycle_plan;NVARCHAR
reference;ctr;vw_risk_credit_cycle_plan_categorie;bd_limiet_rl;DECIMAL
reference;ctr;vw_risk_credit_cycle_plan_categorie;is_aek;NVARCHAR
reference;ctr;vw_risk_credit_cycle_plan_categorie;cd_doel_categorie;NVARCHAR
reference;ctr;vw_via_fjo_product_volgorde;meta_id_user;NVARCHAR
reference;ctr;vw_via_fjo_product_volgorde;meta_dt_load;SMALLDATETIME
reference;ctr;vw_via_fjo_product_volgorde;meta_id_hash;NVARCHAR
reference;ctr;vw_via_fjo_product_volgorde;meta_cd_source;NVARCHAR
reference;ctr;vw_via_fjo_product_volgorde;meta_dt_valid_from;DATE
reference;ctr;vw_via_fjo_product_volgorde;meta_dt_valid_to;DATE
reference;ctr;vw_via_fjo_product_volgorde;cd_fjo_product_categorie;NVARCHAR
reference;ctr;vw_via_fjo_product_volgorde;bd_sorteervolgorde;DECIMAL
reference;ctr;vw_via_fjo_product_volgorde;nm_toelichting;NVARCHAR
reference;ctr;vw_via_doorleveringslanden;meta_id_user;NVARCHAR
reference;ctr;vw_via_doorleveringslanden;meta_dt_load;SMALLDATETIME
reference;ctr;vw_via_doorleveringslanden;meta_id_hash;NVARCHAR
reference;ctr;vw_via_doorleveringslanden;meta_cd_source;NVARCHAR
reference;ctr;vw_via_doorleveringslanden;meta_dt_valid_from;DATE
reference;ctr;vw_via_doorleveringslanden;meta_dt_valid_to;DATE
reference;ctr;vw_via_doorleveringslanden;cd_land;NVARCHAR
reference;ctr;vw_via_doorleveringslanden;nm_toelichting;NVARCHAR
reference;ctr;vw_calc_irb_active_version;meta_id_user;NVARCHAR
reference;ctr;vw_calc_irb_active_version;meta_dt_load;SMALLDATETIME
reference;ctr;vw_calc_irb_active_version;meta_id_hash;NVARCHAR
reference;ctr;vw_calc_irb_active_version;meta_cd_source;NVARCHAR
reference;ctr;vw_calc_irb_active_version;meta_dt_valid_from;DATE
reference;ctr;vw_calc_irb_active_version;meta_dt_valid_to;DATE
reference;ctr;vw_calc_irb_active_version;nm_model;NVARCHAR
reference;ctr;vw_calc_irb_active_version;an_version;DECIMAL
reference;ctr;vw_calc_irb_collateral_valuation_group;meta_id_user;NVARCHAR
reference;ctr;vw_calc_irb_collateral_valuation_group;meta_dt_load;SMALLDATETIME
reference;ctr;vw_calc_irb_collateral_valuation_group;meta_id_hash;NVARCHAR
reference;ctr;vw_calc_irb_collateral_valuation_group;meta_cd_source;NVARCHAR
reference;ctr;vw_calc_irb_collateral_valuation_group;meta_dt_valid_from;DATE
reference;ctr;vw_calc_irb_collateral_valuation_group;meta_dt_valid_to;DATE
reference;ctr;vw_calc_irb_collateral_valuation_group;an_lgd_version;DECIMAL
reference;ctr;vw_calc_irb_collateral_valuation_group;an_pd_version;DECIMAL
reference;ctr;vw_calc_irb_collateral_valuation_group;cd_waarderingstype_1;NVARCHAR
reference;ctr;vw_calc_irb_collateral_valuation_group;cd_waarderingsgroep;NVARCHAR
reference;ctr;vw_calc_irb_collateral_valuation_group;an_prioriteit;INT
reference;ctr;vw_periode_bron;meta_id_user;NVARCHAR
reference;ctr;vw_periode_bron;meta_dt_load;SMALLDATETIME
reference;ctr;vw_periode_bron;meta_id_hash;NVARCHAR
reference;ctr;vw_periode_bron;meta_cd_source;NVARCHAR
reference;ctr;vw_periode_bron;meta_dt_valid_from;DATE
reference;ctr;vw_periode_bron;meta_dt_valid_to;DATE
reference;ctr;vw_periode_bron;cd_source;NVARCHAR
reference;ctr;vw_periode_bron;is_monthly;BOOLEAN
reference;ctr;vw_periode_bron;is_quarterly;BOOLEAN
reference;ctr;vw_periode_bron;is_yearly;BOOLEAN
reference;ctr;vw_periode_bron;is_calendardate_delivery;BOOLEAN
reference;ctr;vw_periode_bron;nm_sourcedatabase;NVARCHAR
reference;ctr;vw_mif_concat;meta_id_user;NVARCHAR
reference;ctr;vw_mif_concat;meta_dt_load;SMALLDATETIME
reference;ctr;vw_mif_concat;meta_id_hash;NVARCHAR
reference;ctr;vw_mif_concat;meta_cd_source;NVARCHAR
reference;ctr;vw_mif_concat;meta_dt_valid_from;DATE
reference;ctr;vw_mif_concat;meta_dt_valid_to;DATE
reference;ctr;vw_mif_concat;cd_land;NVARCHAR
reference;ctr;vw_mif_concat;nm_land;NVARCHAR
reference;ctr;vw_mif_concat;id_identificatie;FLOAT
reference;ctr;vw_mif_concat;cd_identificatie;NVARCHAR
reference;ctr;vw_calc_irb_lgd_rating_group;meta_id_user;NVARCHAR
reference;ctr;vw_calc_irb_lgd_rating_group;meta_dt_load;SMALLDATETIME
reference;ctr;vw_calc_irb_lgd_rating_group;meta_id_hash;NVARCHAR
reference;ctr;vw_calc_irb_lgd_rating_group;meta_cd_source;NVARCHAR
reference;ctr;vw_calc_irb_lgd_rating_group;meta_dt_valid_from;DATE
reference;ctr;vw_calc_irb_lgd_rating_group;meta_dt_valid_to;DATE
reference;ctr;vw_calc_irb_lgd_rating_group;an_lgd_version;DECIMAL
reference;ctr;vw_calc_irb_lgd_rating_group;is_in_default;BOOLEAN
reference;ctr;vw_calc_irb_lgd_rating_group;is_in_default_mwp;BOOLEAN
reference;ctr;vw_calc_irb_lgd_rating_group;rt_range_start;DECIMAL
reference;ctr;vw_calc_irb_lgd_rating_group;rt_range_end;DECIMAL
reference;ctr;vw_calc_irb_lgd_rating_group;an_lgd_rating;INT
reference;ctr;vw_calc_irb_lgd_rating_group;rt_lgd;DECIMAL
reference;ctr;vw_calc_irb_lgd_rating_group;rt_lgd_dt;DECIMAL
reference;ctr;vw_calc_irb_lgd_rating_group;rt_elbe;DECIMAL
reference;ctr;vw_calc_irb_lgd_rating_group;rt_lgd_moc;DECIMAL
reference;ctr;vw_calc_irb_lgd_rating_group;rt_lgd_dt_moc;DECIMAL
reference;ctr;vw_via_instrument_boeking_opbrengst;meta_id_user;NVARCHAR
reference;ctr;vw_via_instrument_boeking_opbrengst;meta_dt_load;SMALLDATETIME
reference;ctr;vw_via_instrument_boeking_opbrengst;meta_id_hash;NVARCHAR
reference;ctr;vw_via_instrument_boeking_opbrengst;meta_cd_source;NVARCHAR
reference;ctr;vw_via_instrument_boeking_opbrengst;meta_dt_valid_from;DATE
reference;ctr;vw_via_instrument_boeking_opbrengst;meta_dt_valid_to;DATE
reference;ctr;vw_via_instrument_boeking_opbrengst;cd_boekingsvorm;NVARCHAR
reference;ctr;vw_via_instrument_boeking_opbrengst;is_dividend;BOOLEAN
reference;ctr;vw_via_instrument_boeking_opbrengst;cd_dividend;NVARCHAR
reference;ctr;vw_via_instrument_boeking_opbrengst;is_coupon;BOOLEAN
reference;ctr;vw_via_instrument_boeking_opbrengst;cd_coupon;NVARCHAR
reference;ctr;vw_via_instrument_boeking_opbrengst;is_coupon_lossingen_boven_pari;BOOLEAN
reference;ctr;vw_via_instrument_boeking_opbrengst;cd_coupon_lossingen_boven_pari;NVARCHAR
reference;ctr;vw_via_instrument_boeking_opbrengst;is_meegekochte_rente;BOOLEAN
reference;ctr;vw_via_instrument_boeking_opbrengst;cd_meegekochte_rente;NVARCHAR
reference;ctr;vw_via_instrument_boeking_opbrengst;is_meeverkochte_rente;BOOLEAN
reference;ctr;vw_via_instrument_boeking_opbrengst;cd_meeverkochte_rente;NVARCHAR
reference;ctr;vw_via_instrument_boeking_opbrengst;is_verkoop_esrr;BOOLEAN
reference;ctr;vw_via_instrument_boeking_opbrengst;cd_verkoop_esrr;NVARCHAR
reference;ctr;vw_via_instrument_boeking_opbrengst;is_bronbelasting;BOOLEAN
reference;ctr;vw_via_instrument_boeking_opbrengst;cd_bronbelasting;NVARCHAR
reference;ctr;vw_via_instrument_boeking_opbrengst;is_verkoop_doorlevering;BOOLEAN
reference;ctr;vw_via_instrument_boeking_opbrengst;cd_verkoop_doorlevering;NVARCHAR
reference;ctr;vw_via_instrument_boeking_opbrengst;nm_toelichting;NVARCHAR
reference;ctr;vw_via_instrument_boeking_opbrengst;is_indirect;BOOLEAN
reference;ref;vw_omnummering_leningdeelnummer;meta_id_user;NVARCHAR
reference;ref;vw_omnummering_leningdeelnummer;meta_dt_load;SMALLDATETIME
reference;ref;vw_omnummering_leningdeelnummer;meta_id_hash;NVARCHAR
reference;ref;vw_omnummering_leningdeelnummer;meta_cd_source;NVARCHAR
reference;ref;vw_omnummering_leningdeelnummer;meta_dt_valid_from;DATE
reference;ref;vw_omnummering_leningdeelnummer;meta_dt_valid_to;DATE
reference;ref;vw_omnummering_leningdeelnummer;leningnummer_stater;NVARCHAR
reference;ref;vw_omnummering_leningdeelnummer;leningdeelnummer_stater;NVARCHAR
reference;ref;vw_omnummering_leningdeelnummer;contractnummer_mio;NVARCHAR
reference;ref;vw_omnummering_leningdeelnummer;leningnummer_mio;NVARCHAR
reference;ctr;vw_mif_name;meta_id_user;NVARCHAR
reference;ctr;vw_mif_name;meta_dt_load;SMALLDATETIME
reference;ctr;vw_mif_name;meta_id_hash;NVARCHAR
reference;ctr;vw_mif_name;meta_cd_source;NVARCHAR
reference;ctr;vw_mif_name;meta_dt_valid_from;DATE
reference;ctr;vw_mif_name;meta_dt_valid_to;DATE
reference;ctr;vw_mif_name;nm_remove;NVARCHAR
reference;ctr;vw_mif_name;nm_replace_with;NVARCHAR
reference;ctr;vw_mif_name;cd_method;NVARCHAR
reference;ctr;vw_calc_irb_param;meta_id_user;NVARCHAR
reference;ctr;vw_calc_irb_param;meta_dt_load;SMALLDATETIME
reference;ctr;vw_calc_irb_param;meta_id_hash;NVARCHAR
reference;ctr;vw_calc_irb_param;meta_cd_source;NVARCHAR
reference;ctr;vw_calc_irb_param;meta_dt_valid_from;DATE
reference;ctr;vw_calc_irb_param;meta_dt_valid_to;DATE
reference;ctr;vw_calc_irb_param;nm_model;NVARCHAR
reference;ctr;vw_calc_irb_param;nm_param;NVARCHAR
reference;ctr;vw_calc_irb_param;is_in_default;SMALLINT
reference;ctr;vw_calc_irb_param;an_version;DECIMAL
reference;ctr;vw_calc_irb_param;rt_param;DECIMAL
reference;ctr;vw_via_product_filter;meta_id_user;NVARCHAR
reference;ctr;vw_via_product_filter;meta_dt_load;SMALLDATETIME
reference;ctr;vw_via_product_filter;meta_id_hash;NVARCHAR
reference;ctr;vw_via_product_filter;meta_cd_source;NVARCHAR
reference;ctr;vw_via_product_filter;meta_dt_valid_from;DATE
reference;ctr;vw_via_product_filter;meta_dt_valid_to;DATE
reference;ctr;vw_via_product_filter;cd_dealsubtype_1;NVARCHAR
reference;ctr;vw_via_product_filter;nm_toelichting;NVARCHAR
reference;ref;vw_omnummering_leningnummer;meta_id_user;NVARCHAR
reference;ref;vw_omnummering_leningnummer;meta_dt_load;SMALLDATETIME
reference;ref;vw_omnummering_leningnummer;meta_id_hash;NVARCHAR
reference;ref;vw_omnummering_leningnummer;meta_cd_source;NVARCHAR
reference;ref;vw_omnummering_leningnummer;meta_dt_valid_from;DATE
reference;ref;vw_omnummering_leningnummer;meta_dt_valid_to;DATE
reference;ref;vw_omnummering_leningnummer;leningnummer_stater;NVARCHAR
reference;ref;vw_omnummering_leningnummer;contractnummer_mio;NVARCHAR
reference;ctr;vw_mfi_transactie_codes;meta_id_user;NVARCHAR
reference;ctr;vw_mfi_transactie_codes;meta_dt_load;SMALLDATETIME
reference;ctr;vw_mfi_transactie_codes;meta_id_hash;NVARCHAR
reference;ctr;vw_mfi_transactie_codes;meta_cd_source;NVARCHAR
reference;ctr;vw_mfi_transactie_codes;meta_dt_valid_from;DATE
reference;ctr;vw_mfi_transactie_codes;meta_dt_valid_to;DATE
reference;ctr;vw_mfi_transactie_codes;cd_boekingscode;NVARCHAR
reference;ctr;vw_mfi_transactie_codes;is_aankopen;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_verkopen_ai;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_verkopen_kgi;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_overige_mutaties_ai;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_overige_mutaties_kgi;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_dividend_ontvangen;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_rente_ontvangen_meeverkocht;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_rente_ontvangen_bruto;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_rente_betaald;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_aankopen_msr_0601;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_verkopen_msr_0601;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_overige_mutaties_msr_0601;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_dividend_ontvangen_msr_0601;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_rente_ontvangen_bruto_msr_0601;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_rente_ontvangen_meeverkocht_msr_0601;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_rente_betaald_msr_0601;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_aankopen_msr_0602;BOOLEAN
reference;ctr;vw_mfi_transactie_codes;is_verkopen_msr_0602;BOOLEAN
